fin_coa_cd|org_cd|org_rtng_mdl_nm|acct_dlgt_unvl_id|fdoc_typ_cd|obj_id|ver_nbr|fdoc_aprv_from_amt|fdoc_aprv_to_amt|acct_dlgt_prmrt_cd|acct_dlgt_start_dt|row_actv_ind|
IN|ACCT|RHEUHERRAN|2862905828|ADEL|11400DC3F4F7041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|AR|11400DC3F4F8041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|ARIN|11400DC3F4F9041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|ARNI|11400DC3F4FA041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|AT|11400DC3F4FB041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|BA|11400DC3F4FC041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|BT|11400DC3F4FD041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|DI|11400DC3F4FE041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|DV|11400DC3F4FF041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|ELR|11400DC3F500041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|GEC|11400DC3F501041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|IB|11400DC3F502041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|ICA|11400DC3F503041EE043814FD881041E|1.0|||Y|19990827000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|ND|11400DC3F504041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|PE|11400DC3F505041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|SACC|11400DC3F506041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|SACD|11400DC3F507041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|SOBJ|11400DC3F508041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|ST|11400DC3F509041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|2862905828|TF|11400DC3F50A041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|3324503879|A21|11400DC3F4F3041EE043814FD881041E|1.0|||Y|19990701000000|Y|
IN|ACCT|RHEUHERRAN|3324503879|A21C|11400DC3F4F4041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|RHEUHERRAN|3324503879|A21R|11400DC3F4F5041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|ACCT|UMDA GERKE|3324503879|A21|11400DC3F50B041EE043814FD881041E|1.0|||Y|19990701000000|Y|
IN|ACCT|UMDA GERKE|3324503879|A21C|11400DC3F50C041EE043814FD881041E|1.0|||Y|19990426000000|Y|
IN|ACCT|UMDA GERKE|3324503879|A21R|11400DC3F50D041EE043814FD881041E|1.0|||Y|19990426000000|Y|
IN|ACCT|UMDA GERKE|4471904949|KFS|11400DC3F50E041EE043814FD881041E|1.0|||N|19990426000000|Y|
IN|BIOM|DEPT|2017509094|A21|11400DC3FFD2041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|A21C|11400DC3FFD3041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|A21R|11400DC3FFD4041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|AR|11400DC3FFD7041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|ARIN|11400DC3FFD8041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|ARNI|11400DC3FFD9041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|AT|11400DC3FFDA041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|CREQ|11400DC3FFE9041EE043814FD881041E|1.0|0.0|50000.0|Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|DV|11400DC3FFDE041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|GEC|11400DC3FFE0041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2017509094|IB|11400DC3FFE1041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|ACCT|11400DC3FFD5041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|ADEL|11400DC3FFD6041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|BA|11400DC3FFDB041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|BT|11400DC3FFDC041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|DI|11400DC3FFDD041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|ICA|11400DC3FFE2041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|ND|11400DC3FFE3041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|PE|11400DC3FFE4041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|SACC|11400DC3FFE5041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|SOBJ|11400DC3FFE6041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|ST|11400DC3FFE7041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2479206997|TF|11400DC3FFE8041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BIOM|DEPT|2501003115|ELR|11400DC3FFDF041EE043814FD881041E|1.0|||Y|20030801000000|Y|
IN|BUDG|ACCT|3554107164|AR|11400DC3F50F041EE043814FD881041E|1.0|||Y|19960110000000|Y|
IN|BUDG|ACCT|3554107164|GEC|11400DC3F510041EE043814FD881041E|1.0|||Y|19960110000000|Y|
IN|BUDG|VACATION|1516301766|KFS|11400DC3F513041EE043814FD881041E|1.0|||Y|19960821000000|Y|
IN|BUDG|VACATION|2845700356|KFS|11400DC3F512041EE043814FD881041E|1.0|||N|19960821000000|Y|
IN|BUDG|VACATION|3771303577|KFS|11400DC3F511041EE043814FD881041E|1.0|||N|19960821000000|Y|
IN|DENT|DELEGATES|1879003958|KFS|11400DC3FE42041EE043814FD881041E|1.0|||N|20030618000000|Y|
IN|DENT|DELEGATES|3882609863|CREQ|11400DC3FE3F041EE043814FD881041E|1.0|||N|20030618000000|Y|
IN|DENT|DELEGATES|3882609863|DV|11400DC3FE40041EE043814FD881041E|1.0|||N|20030618000000|Y|
IN|DENT|DELEGATES|5652205916|CREQ|11400DC3FE3D041EE043814FD881041E|1.0|||N|20030618000000|Y|
IN|DENT|DELEGATES|5652205916|DV|11400DC3FE3E041EE043814FD881041E|1.0|||N|20030618000000|Y|
IN|DENT|DELEGATES|6080308182|KFS|11400DC3FE41041EE043814FD881041E|1.0|||N|20030618000000|Y|
IN|ENGT|ETDEL|1396502519|AA|11400DC3F514041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1396502519|AR|11400DC3F515041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1396502519|AT|11400DC3F516041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1396502519|CASM|11400DC3F518041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1396502519|DV|11400DC3F519041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1396502519|ELR|11400DC3F51A041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1396502519|PCDO|11400DC3F51B041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1396502519|PTAG|11400DC3F51C041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|A21|11400DC3F51D041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|A21R|11400DC3F51E041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|ACCT|11400DC3F51F041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|ADEL|11400DC3F520041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|AV|11400DC3F521041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|AWDY|11400DC3F522041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|AWRD|11400DC3F523041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|BA|11400DC3F524041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|BC|11400DC3F525041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|BT|11400DC3F526041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|CR|11400DC3F527041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|DI|11400DC3F528041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|GACC|11400DC3F529041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|GDLG|11400DC3F52A041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|GEC|11400DC3F52B041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|IB|11400DC3F52C041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|ICA|11400DC3F52D041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|JV|11400DC3F52E041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|ND|11400DC3F52F041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|ORGN|11400DC3F530041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|PE|11400DC3F531041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|PRDY|11400DC3F532041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|PRPL|11400DC3F533041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|SACC|11400DC3F534041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|SACD|11400DC3F535041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|SB|11400DC3F536041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|SOBJ|11400DC3F537041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|ST|11400DC3F538041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL|1963107144|TF|11400DC3F539041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1396502519|AA|11400DC3FB94041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1396502519|AR|11400DC3FB95041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1396502519|AT|11400DC3FB96041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1396502519|CASM|11400DC3FB98041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1396502519|DV|11400DC3FB99041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1396502519|ELR|11400DC3FB9A041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1396502519|PCDO|11400DC3FB9B041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1396502519|PTAG|11400DC3FB9C041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|A21|11400DC3FB9D041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|A21R|11400DC3FB9E041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|ACCT|11400DC3FB9F041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|ADEL|11400DC3FBA0041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|AV|11400DC3FBA1041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|AWDY|11400DC3FBA2041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|AWRD|11400DC3FBA3041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|BA|11400DC3FBA4041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|BC|11400DC3FBA5041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|BT|11400DC3FBA6041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|CR|11400DC3FBA7041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|DI|11400DC3FBA8041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|GACC|11400DC3FBA9041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|GDLG|11400DC3FBAA041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|GEC|11400DC3FBAB041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|IB|11400DC3FBAC041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|ICA|11400DC3FBAD041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|JV|11400DC3FBAE041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|ND|11400DC3FBAF041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|ORGN|11400DC3FBB0041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|PE|11400DC3FBB1041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|PRDY|11400DC3FBB2041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|PRPL|11400DC3FBB3041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|SACC|11400DC3FBB4041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|SACD|11400DC3FBB5041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|SB|11400DC3FBB6041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|SOBJ|11400DC3FBB7041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|ST|11400DC3FBB8041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|1963107144|TF|11400DC3FBB9041EE043814FD881041E|1.0|||Y|20000224000000|Y|
IN|ENGT|ETDEL2003|2817408084|CREQ|11400DC3FBBA041EE043814FD881041E|1.0|||Y|20030430000000|Y|
IN|ENGT|ETDEL2003|5505804257|ERD|11400DC3FBBB041EE043814FD881041E|1.0|||Y|20030430000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|ACCT|11400DC3F53D041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|ADEL|11400DC3F53E041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|AR|11400DC3F53F041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|ARIN|11400DC3F540041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|ARNI|11400DC3F541041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|AT|11400DC3F542041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|BA|11400DC3F543041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|BT|11400DC3F544041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|DI|11400DC3F545041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|DV|11400DC3F546041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|ELR|11400DC3F547041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|GEC|11400DC3F548041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|IB|11400DC3F549041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|ICA|11400DC3F54A041EE043814FD881041E|1.0|||Y|19990826000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|ND|11400DC3F54B041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|PE|11400DC3F54C041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|SACC|11400DC3F54D041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|SACD|11400DC3F54E041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|SOBJ|11400DC3F54F041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|ST|11400DC3F550041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|2862905828|TF|11400DC3F551041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|3324503879|A21|11400DC3F53A041EE043814FD881041E|1.0|||Y|19990701000000|Y|
IN|MDCO|BIOSHERRAN|3324503879|A21C|11400DC3F53B041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSHERRAN|3324503879|A21R|11400DC3F53C041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSNOE|1565601803|KFS|11400DC3F552041EE043814FD881041E|1.0|||N|19990416000000|Y|
IN|MDCO|BIOSNOE|3324503879|A21|11400DC3F553041EE043814FD881041E|1.0|||Y|19990701000000|Y|
IN|MDCO|BIOSNOE|3324503879|A21C|11400DC3F554041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|BIOSNOE|3324503879|A21R|11400DC3F555041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARD KARI|3324503879|A21C|11400DC3F817041EE043814FD881041E|1.0|||Y|19990701000000|Y|
IN|MDCO|CARD KARI|3324503879|A21R|11400DC3F818041EE043814FD881041E|1.0|||Y|19990701000000|Y|
IN|MDCO|CARDHERRAN|2007308722|ACCT|11400DC3F559041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|ADEL|11400DC3F55A041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|AR|11400DC3F55B041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|ARIN|11400DC3F55C041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|ARNI|11400DC3F55D041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|AT|11400DC3F55E041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|BA|11400DC3F55F041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|BT|11400DC3F560041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|DI|11400DC3F561041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|DV|11400DC3F562041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|ELR|11400DC3F563041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|GEC|11400DC3F564041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|IB|11400DC3F565041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|ICA|11400DC3F566041EE043814FD881041E|1.0|||Y|19990826000000|Y|
IN|MDCO|CARDHERRAN|2007308722|ND|11400DC3F567041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|PE|11400DC3F568041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|SACC|11400DC3F569041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|SACD|11400DC3F56A041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|SOBJ|11400DC3F56B041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|ST|11400DC3F56C041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|2007308722|TF|11400DC3F56D041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|3324503879|A21|11400DC3F556041EE043814FD881041E|1.0|||Y|19990701000000|Y|
IN|MDCO|CARDHERRAN|3324503879|A21C|11400DC3F557041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDHERRAN|3324503879|A21R|11400DC3F558041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDLUCKEY|2724700273|KFS|11400DC3F56E041EE043814FD881041E|1.0|||N|19990416000000|Y|
IN|MDCO|CARDLUCKEY|3324503879|A21|11400DC3F56F041EE043814FD881041E|1.0|||Y|19990701000000|Y|
IN|MDCO|CARDLUCKEY|3324503879|A21C|11400DC3F570041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CARDLUCKEY|3324503879|A21R|11400DC3F571041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|1306305885|A21|11400DC3F81A041EE043814FD881041E|1.0|||Y|20000802000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|ACCT|11400DC3F81C041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|ADEL|11400DC3F81D041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|AR|11400DC3F81E041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|ARIN|11400DC3F81F041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|ARNI|11400DC3F820041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|AT|11400DC3F821041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|BA|11400DC3F822041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|BT|11400DC3F823041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|DI|11400DC3F824041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|DV|11400DC3F825041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|ELR|11400DC3F826041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|GEC|11400DC3F827041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|IB|11400DC3F828041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|ICA|11400DC3F829041EE043814FD881041E|1.0|||Y|19990826000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|ND|11400DC3F82A041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|PE|11400DC3F82B041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|SACC|11400DC3F82C041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|SACD|11400DC3F82D041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|SOBJ|11400DC3F82E041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|ST|11400DC3F82F041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|2862905828|TF|11400DC3F830041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|3324503879|A21C|11400DC3F819041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRHERRAN|3324503879|A21R|11400DC3F81B041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRJONZ|3324503879|A21|11400DC3F572041EE043814FD881041E|1.0|||Y|19990701000000|Y|
IN|MDCO|CPHRJONZ|3324503879|A21C|11400DC3F573041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|CPHRJONZ|3324503879|A21R|11400DC3F574041EE043814FD881041E|1.0|||Y|19990416000000|Y|
IN|MDCO|ENDC TARIQ|2007308722|ACCT|11400DC3F578041EE043814FD881041E|1.0|||Y|19990416000000|Y|
